M,MNi,max_LC,skew,CV_LC,mad,aslope,bslope,median,time
6.3,0.505,3.028e+42,1.6383,0.86874,3.3143e+41,-4.4694e+40,1.2233e+41,8.934e+41,25.0
6.3,0.525,3.192e+42,1.6463,0.87608,3.6465e+41,-4.4863e+40,1.3164e+41,9.1688e+41,24.5
6.3,0.545,3.3582e+42,1.6544,0.88314,3.7458e+41,-4.8883e+40,1.3848e+41,9.6398e+41,24.5
6.3,0.564,3.5178e+42,1.662,0.88959,3.9997e+41,-5.2841e+40,1.4506e+41,9.9304e+41,24.5
6.3,0.584,3.6876e+42,1.6699,0.89614,4.3494e+41,-5.715e+40,1.5205e+41,1.0157e+42,24.5
6.3,0.604,3.8595e+42,1.6777,0.90246,4.7086e+41,-5.666e+40,1.6252e+41,1.0377e+42,24.0
6.3,0.624,4.0336e+42,1.6855,0.90857,5.0769e+41,-6.1041e+40,1.6984e+41,1.059e+42,24.0
6.3,0.644,4.2093e+42,1.6933,0.91447,5.3074e+41,-6.5562e+40,1.7723e+41,1.0944e+42,24.0
6.3,0.663,4.3778e+42,1.7005,0.9199,5.4263e+41,-6.9986e+40,1.8432e+41,1.1383e+42,24.0
6.3,0.683,4.5567e+42,1.7081,0.92544,5.8076e+41,-7.4776e+40,1.9184e+41,1.1591e+42,24.0
6.3,0.703,4.7376e+42,1.7157,0.93081,6.1971e+41,-7.3335e+40,2.0378e+41,1.1793e+42,23.5
6.3,0.723,4.9205e+42,1.7231,0.93603,6.5943e+41,-7.8157e+40,2.1164e+41,1.199e+42,23.5
6.3,0.743,5.1049e+42,1.7305,0.94109,6.999e+41,-8.311e+40,2.1956e+41,1.2182e+42,23.5
6.3,0.762,5.2814e+42,1.7374,0.94577,7.3902e+41,-8.7935e+40,2.2714e+41,1.2359e+42,23.5
6.3,0.782,5.4686e+42,1.7447,0.95056,7.586e+41,-9.3139e+40,2.3518e+41,1.2765e+42,23.5
6.3,0.802,5.6571e+42,1.7519,0.95522,7.746e+41,-9.847e+40,2.4328e+41,1.3208e+42,23.5
6.3,0.822,5.8479e+42,1.759,0.95976,8.1666e+41,-9.5689e+40,2.5706e+41,1.3392e+42,23.0
6.3,0.842,6.0401e+42,1.766,0.96419,8.5938e+41,-1.0101e+41,2.655e+41,1.3572e+42,23.0
6.3,0.861,6.224e+42,1.7726,0.96829,9.0054e+41,-1.0618e+41,2.7357e+41,1.3739e+42,23.0
6.3,0.881,6.4189e+42,1.7795,0.97251,9.4447e+41,-1.1174e+41,2.8213e+41,1.3911e+42,23.0
6.3,0.901,6.6149e+42,1.7863,0.97663,9.89e+41,-1.1741e+41,2.9073e+41,1.4079e+42,23.0
6.3,0.921,6.8123e+42,1.7931,0.98065,1.0341e+42,-1.2321e+41,2.9939e+41,1.4242e+42,23.0
6.3,0.941,7.0108e+42,1.7998,0.98458,1.0749e+42,-1.2912e+41,3.081e+41,1.4451e+42,23.0
6.3,0.96,7.2015e+42,1.8061,0.98823,1.0899e+42,-1.2422e+41,3.2367e+41,1.4889e+42,22.5
6.3,0.98,7.4035e+42,1.8126,0.99199,1.1098e+42,-1.3007e+41,3.3273e+41,1.5309e+42,22.5
6.3,1.0,7.6066e+42,1.8191,0.99567,1.156e+42,-1.3604e+41,3.4185e+41,1.5469e+42,22.5
6.5,0.01,1.1861e+40,4.1914,0.33415,-7.3916e+38,-3.206e+37,2.9447e+38,9.5985e+39,40.5
6.5,0.03,5.719e+40,2.4086,0.39723,-2.0202e+39,-2.7042e+38,1.599e+39,4.0319e+40,36.0
6.5,0.05,1.1803e+41,1.8862,0.45215,-2.4475e+39,-6.4609e+38,3.5488e+39,7.6195e+40,33.5
6.5,0.069,1.8591e+41,1.7007,0.49543,-1.995e+39,-1.2231e+39,5.7631e+39,1.1253e+41,32.5
6.5,0.089,2.6581e+41,1.6123,0.53391,-3.0254e+38,-1.9359e+39,8.5043e+39,1.5184e+41,31.5
6.5,0.109,3.5303e+41,1.5685,0.56691,3.313e+39,-2.6795e+39,1.1669e+40,1.9101e+41,30.5
6.5,0.129,4.4663e+41,1.5454,0.59568,5.9829e+39,-3.7118e+39,1.5011e+40,2.3256e+41,30.0
6.5,0.149,5.4589e+41,1.5334,0.62113,1.1452e+40,-4.8309e+39,1.8661e+40,2.7252e+41,29.5
6.5,0.168,6.4495e+41,1.5279,0.64281,1.8405e+40,-5.9201e+39,2.2432e+40,3.0971e+41,29.0
6.5,0.188,7.5381e+41,1.526,0.66347,2.9852e+40,-7.1131e+39,2.6683e+40,3.4562e+41,28.5
6.5,0.208,8.6699e+41,1.5268,0.68227,3.6934e+40,-8.3005e+39,3.1244e+40,3.8674e+41,28.0
6.5,0.228,9.8431e+41,1.5294,0.6995,4.378e+40,-1.0345e+40,3.5468e+40,4.2885e+41,28.0
6.5,0.248,1.1054e+42,1.5333,0.71538,6.0887e+40,-1.1585e+40,4.0565e+40,4.614e+41,27.5
6.5,0.267,1.2237e+42,1.5378,0.72938,6.7048e+40,-1.3794e+40,4.4903e+40,5.03e+41,27.5
6.5,0.287,1.3516e+42,1.5433,0.74314,8.6523e+40,-1.5011e+40,5.0529e+40,5.3438e+41,27.0
6.5,0.307,1.4827e+42,1.5494,0.75599,9.612e+40,-1.7582e+40,5.5423e+40,5.762e+41,27.0
6.5,0.327,1.6169e+42,1.5558,0.76805,1.1488e+41,-1.8709e+40,6.1598e+40,6.0938e+41,26.5
6.5,0.347,1.754e+42,1.5625,0.7794,1.38e+41,-2.1499e+40,6.6816e+40,6.387e+41,26.5
6.5,0.366,1.8867e+42,1.5691,0.78959,1.4309e+41,-2.2318e+40,7.3277e+40,6.8386e+41,26.0
6.5,0.386,2.0293e+42,1.5762,0.79977,1.6779e+41,-2.5291e+40,7.881e+40,7.1248e+41,26.0
6.5,0.406,2.1743e+42,1.5834,0.80942,1.9385e+41,-2.8427e+40,8.4436e+40,7.4017e+41,26.0
6.5,0.426,2.3218e+42,1.5907,0.8186,2.0086e+41,-2.9151e+40,9.1961e+40,7.8732e+41,25.5
6.5,0.446,2.4719e+42,1.5981,0.82736,2.2627e+41,-3.2442e+40,9.7901e+40,8.1644e+41,25.5
6.5,0.465,2.6165e+42,1.6051,0.83531,2.5339e+41,-3.5712e+40,1.0362e+41,8.4147e+41,25.5
6.5,0.485,2.7708e+42,1.6125,0.84332,2.8308e+41,-3.6078e+40,1.1196e+41,8.6702e+41,25.0
6.5,0.505,2.9276e+42,1.62,0.851,2.8807e+41,-3.9637e+40,1.1829e+41,9.1762e+41,25.0
6.5,0.525,3.0865e+42,1.6274,0.85837,3.1676e+41,-4.3343e+40,1.2471e+41,9.4484e+41,25.0
6.5,0.545,3.2472e+42,1.6348,0.86546,3.4845e+41,-4.7192e+40,1.3119e+41,9.6938e+41,25.0
6.5,0.564,3.4016e+42,1.6418,0.87194,3.7949e+41,-4.6827e+40,1.4029e+41,9.9204e+41,24.5
6.5,0.584,3.5666e+42,1.6491,0.87853,4.0782e+41,-5.0754e+40,1.4708e+41,1.0205e+42,24.5
6.5,0.604,3.7333e+42,1.6564,0.88488,4.1302e+41,-5.4819e+40,1.5395e+41,1.0724e+42,24.5
6.5,0.624,3.9017e+42,1.6637,0.89101,4.4726e+41,-5.9019e+40,1.6089e+41,1.0955e+42,24.5
6.5,0.644,4.0717e+42,1.6709,0.89694,4.824e+41,-6.3353e+40,1.6789e+41,1.118e+42,24.5
6.5,0.663,4.2352e+42,1.6777,0.9024,5.1656e+41,-6.2167e+40,1.7834e+41,1.1389e+42,24.0
6.5,0.683,4.4091e+42,1.6848,0.90797,5.5334e+41,-6.6541e+40,1.8565e+41,1.1602e+42,24.0
6.5,0.703,4.5846e+42,1.6918,0.91338,5.8091e+41,-7.1042e+40,1.9303e+41,1.1911e+42,24.0
6.5,0.723,4.7615e+42,1.6988,0.91862,5.8863e+41,-7.567e+40,2.0047e+41,1.242e+42,24.0
6.5,0.743,4.94e+42,1.7058,0.92371,6.2426e+41,-8.0423e+40,2.0798e+41,1.2652e+42,24.0
6.5,0.762,5.1109e+42,1.7123,0.92841,6.6097e+41,-7.8182e+40,2.1984e+41,1.2846e+42,23.5
6.5,0.782,5.293e+42,1.7191,0.93323,7.003e+41,-8.2938e+40,2.2766e+41,1.3045e+42,23.5
6.5,0.802,5.4764e+42,1.7259,0.93793,7.4033e+41,-8.7815e+40,2.3555e+41,1.324e+42,23.5
6.5,0.822,5.6612e+42,1.7326,0.9425,7.8104e+41,-9.281e+40,2.4348e+41,1.343e+42,23.5
6.5,0.842,5.8473e+42,1.7392,0.94695,8.2241e+41,-9.7923e+40,2.5148e+41,1.3615e+42,23.5
6.5,0.861,6.0253e+42,1.7455,0.95108,8.3394e+41,-1.0289e+41,2.5912e+41,1.4071e+42,23.5
6.5,0.881,6.2139e+42,1.752,0.95532,8.5124e+41,-1.0823e+41,2.6722e+41,1.4501e+42,23.5
6.5,0.901,6.4045e+42,1.7585,0.95946,8.9328e+41,-1.0466e+41,2.8153e+41,1.4686e+42,23.0
6.5,0.921,6.5966e+42,1.7649,0.9635,9.3592e+41,-1.0997e+41,2.8996e+41,1.4866e+42,23.0
6.5,0.941,6.7899e+42,1.7713,0.96746,9.7913e+41,-1.1539e+41,2.9845e+41,1.5042e+42,23.0
6.5,0.96,6.9746e+42,1.7773,0.97113,1.0207e+42,-1.2063e+41,3.0655e+41,1.5206e+42,23.0
6.5,0.98,7.1701e+42,1.7835,0.97492,1.065e+42,-1.2627e+41,3.1514e+41,1.5375e+42,23.0
6.5,1.0,7.3668e+42,1.7897,0.97862,1.1098e+42,-1.3201e+41,3.2377e+41,1.554e+42,23.0
6.7,0.01,1.1395e+40,4.3243,0.33169,-7.5322e+38,-2.992e+37,2.7942e+38,9.3221e+39,41.0
6.7,0.03,5.5028e+40,2.5333,0.38927,-2.1151e+39,-2.3354e+38,1.5386e+39,3.9377e+40,36.0
6.7,0.05,1.1366e+41,1.9571,0.44111,-3.043e+39,-6.1364e+38,3.3668e+39,7.5006e+40,34.0
6.7,0.069,1.7912e+41,1.7436,0.48258,-2.1044e+39,-1.1631e+39,5.4678e+39,1.1016e+41,33.0
6.7,0.089,2.5623e+41,1.6391,0.51977,-5.7983e+38,-1.845e+39,8.0683e+39,1.4892e+41,32.0
6.7,0.109,3.4046e+41,1.5857,0.55187,7.6713e+38,-2.5617e+39,1.107e+40,1.8963e+41,31.0
6.7,0.129,4.3085e+41,1.5565,0.58002,5.199e+39,-3.5505e+39,1.4241e+40,2.2871e+41,30.5
6.7,0.149,5.2675e+41,1.5402,0.605,1.029e+40,-4.6252e+39,1.7703e+40,2.6835e+41,30.0
6.7,0.168,6.225e+41,1.5317,0.62636,1.5206e+40,-5.6758e+39,2.1279e+40,3.0689e+41,29.5
6.7,0.188,7.2776e+41,1.5273,0.64676,2.078e+40,-6.8301e+39,2.5311e+40,3.4797e+41,29.0
6.7,0.208,8.3725e+41,1.526,0.66536,3.3396e+40,-7.9851e+39,2.9636e+40,3.8283e+41,28.5
6.7,0.228,9.5064e+41,1.5268,0.68244,4.0617e+40,-9.1116e+39,3.4259e+40,4.2385e+41,28.0
6.7,0.248,1.0678e+42,1.5291,0.69822,4.7862e+40,-1.115e+40,3.8478e+40,4.6553e+41,28.0
6.7,0.267,1.1823e+42,1.5324,0.71215,6.2589e+40,-1.2181e+40,4.3389e+40,4.9788e+41,27.5
6.7,0.287,1.3061e+42,1.5366,0.72585,7.1921e+40,-1.4462e+40,4.7928e+40,5.3867e+41,27.5
6.7,0.307,1.433e+42,1.5414,0.73866,8.7448e+40,-1.5547e+40,5.3571e+40,5.7383e+41,27.0
6.7,0.327,1.5629e+42,1.5468,0.7507,1.0704e+41,-1.8049e+40,5.8424e+40,6.0544e+41,27.0
6.7,0.347,1.6955e+42,1.5525,0.76204,1.1364e+41,-1.9014e+40,6.4597e+40,6.5054e+41,26.5
6.7,0.366,1.8243e+42,1.5582,0.77223,1.3476e+41,-2.157e+40,6.9499e+40,6.7895e+41,26.5
6.7,0.386,1.9622e+42,1.5644,0.7824,1.5372e+41,-2.4416e+40,7.4748e+40,7.1258e+41,26.5
6.7,0.406,2.1027e+42,1.5708,0.79206,1.6299e+41,-2.5199e+40,8.1665e+40,7.5631e+41,26.0
6.7,0.426,2.2458e+42,1.5773,0.80126,1.8796e+41,-2.8203e+40,8.7216e+40,7.8473e+41,26.0
6.7,0.446,2.391e+42,1.5839,0.81003,2.1416e+41,-3.1358e+40,9.285e+40,8.1231e+41,26.0
6.7,0.465,2.5311e+42,1.5902,0.818,2.1992e+41,-3.1685e+40,1.0025e+41,8.5799e+41,25.5
6.7,0.485,2.681e+42,1.5969,0.82603,2.4305e+41,-3.4959e+40,1.0618e+41,8.8934e+41,25.5
6.7,0.505,2.8328e+42,1.6037,0.83373,2.714e+41,-3.8374e+40,1.1219e+41,9.1582e+41,25.5
6.7,0.525,2.9865e+42,1.6105,0.84113,3.0081e+41,-4.1929e+40,1.1827e+41,9.4155e+41,25.5
6.7,0.545,3.1425e+42,1.6173,0.84824,3.1465e+41,-4.1965e+40,1.2698e+41,9.8317e+41,25.0
6.7,0.564,3.2926e+42,1.6237,0.85475,3.3003e+41,-4.5426e+40,1.3304e+41,1.0208e+42,25.0
6.7,0.584,3.4523e+42,1.6305,0.86136,3.6116e+41,-4.9199e+40,1.3948e+41,1.0457e+42,25.0
6.7,0.604,3.6136e+42,1.6372,0.86774,3.9322e+41,-5.3102e+40,1.4599e+41,1.0699e+42,25.0
6.7,0.624,3.777e+42,1.644,0.8739,4.262e+41,-5.2523e+40,1.5576e+41,1.0936e+42,24.5
6.7,0.644,3.9423e+42,1.6507,0.87986,4.4747e+41,-5.6485e+40,1.6258e+41,1.1292e+42,24.5
6.7,0.663,4.1009e+42,1.657,0.88535,4.5499e+41,-6.0365e+40,1.6911e+41,1.1759e+42,24.5
6.7,0.683,4.2693e+42,1.6636,0.89095,4.8926e+41,-6.457e+40,1.7605e+41,1.199e+42,24.5
6.7,0.703,4.4392e+42,1.6702,0.89637,5.2434e+41,-6.8897e+40,1.8304e+41,1.2215e+42,24.5
6.7,0.723,4.6109e+42,1.6767,0.90164,5.602e+41,-6.7437e+40,1.9416e+41,1.2435e+42,24.0
6.7,0.743,4.7845e+42,1.6833,0.90676,5.9683e+41,-7.1787e+40,2.0146e+41,1.265e+42,24.0
6.7,0.762,4.9508e+42,1.6894,0.91149,6.3231e+41,-7.6029e+40,2.0845e+41,1.2849e+42,24.0
6.7,0.782,5.1271e+42,1.6958,0.91634,6.406e+41,-8.0607e+40,2.1587e+41,1.3351e+42,24.0
6.7,0.802,5.3048e+42,1.7022,0.92105,6.615e+41,-8.53e+40,2.2334e+41,1.3729e+42,24.0
6.7,0.822,5.4837e+42,1.7085,0.92565,6.9973e+41,-9.0106e+40,2.3087e+41,1.3936e+42,24.0
6.7,0.842,5.6645e+42,1.7147,0.93013,7.3862e+41,-8.7413e+40,2.4365e+41,1.4138e+42,23.5
6.7,0.861,5.8378e+42,1.7206,0.93428,7.7618e+41,-9.1965e+40,2.511e+41,1.4326e+42,23.5
6.7,0.881,6.0214e+42,1.7268,0.93854,8.1633e+41,-9.6862e+40,2.5898e+41,1.452e+42,23.5
6.7,0.901,6.2063e+42,1.7329,0.94271,8.5709e+41,-1.0187e+41,2.6693e+41,1.4709e+42,23.5
6.7,0.921,6.3923e+42,1.739,0.94678,8.9845e+41,-1.0698e+41,2.7492e+41,1.4895e+42,23.5
6.7,0.941,6.5796e+42,1.745,0.95075,9.1172e+41,-1.122e+41,2.8296e+41,1.5363e+42,23.5
6.7,0.96,6.7585e+42,1.7507,0.95445,9.2243e+41,-1.1726e+41,2.9064e+41,1.5828e+42,23.5
6.7,0.98,6.9485e+42,1.7566,0.95825,9.642e+41,-1.1289e+41,3.0545e+41,1.6014e+42,23.0
6.7,1.0,7.1401e+42,1.7625,0.96198,1.0066e+42,-1.1816e+41,3.1386e+41,1.6196e+42,23.0
6.9,0.01,1.0959e+40,4.4448,0.3296,-7.5988e+38,-2.8017e+37,2.6546e+38,9.0525e+39,41.5
6.9,0.03,5.3001e+40,2.6626,0.38206,-2.2985e+39,-2.2148e+38,1.4614e+39,3.8563e+40,36.5
6.9,0.05,1.0956e+41,2.0348,0.43092,-3.005e+39,-5.8432e+38,3.1978e+39,7.3241e+40,34.5
6.9,0.069,1.7276e+41,1.792,0.47057,-3.295e+39,-1.0175e+39,5.274e+39,1.0895e+41,33.0
6.9,0.089,2.4725e+41,1.67,0.50646,-2.401e+39,-1.6181e+39,7.7859e+39,1.4763e+41,32.0
6.9,0.109,3.2862e+41,1.6062,0.53765,4.5123e+38,-2.4543e+39,1.0514e+40,1.8615e+41,31.5
6.9,0.129,4.1601e+41,1.5703,0.56513,4.539e+39,-3.1215e+39,1.3751e+40,2.2488e+41,30.5
6.9,0.149,5.0876e+41,1.5494,0.58962,8.3367e+39,-4.0748e+39,1.71e+40,2.6511e+41,30.0
6.9,0.168,6.0137e+41,1.5375,0.61062,1.3977e+40,-5.0023e+39,2.0559e+40,3.0228e+41,29.5
6.9,0.188,7.0317e+41,1.5304,0.63073,1.921e+40,-6.0185e+39,2.4458e+40,3.43e+41,29.0
6.9,0.208,8.0916e+41,1.527,0.64912,2.4372e+40,-7.6945e+39,2.8142e+40,3.8463e+41,29.0
6.9,0.228,9.1898e+41,1.526,0.66603,3.6174e+40,-8.7982e+39,3.2529e+40,4.2037e+41,28.5
6.9,0.248,1.0323e+42,1.5267,0.68168,4.359e+40,-9.8533e+39,3.7203e+40,4.6119e+41,28.0
6.9,0.267,1.1433e+42,1.5286,0.69552,5.3506e+40,-1.177e+40,4.1198e+40,4.9768e+41,28.0
6.9,0.287,1.2631e+42,1.5316,0.70914,6.4334e+40,-1.2803e+40,4.6354e+40,5.3627e+41,27.5
6.9,0.307,1.3861e+42,1.5353,0.7219,8.0225e+40,-1.5039e+40,5.0864e+40,5.7036e+41,27.5
6.9,0.327,1.5118e+42,1.5395,0.73389,8.7439e+40,-1.5991e+40,5.6521e+40,6.1363e+41,27.0
6.9,0.347,1.6406e+42,1.5443,0.7452,1.0733e+41,-1.8422e+40,6.133e+40,6.4473e+41,27.0
6.9,0.366,1.7652e+42,1.5491,0.75538,1.1512e+41,-2.0874e+40,6.5984e+40,6.8579e+41,27.0
6.9,0.386,1.8989e+42,1.5544,0.76555,1.3177e+41,-2.1695e+40,7.2344e+40,7.2101e+41,26.5
6.9,0.406,2.0352e+42,1.56,0.77521,1.5443e+41,-2.4434e+40,7.7532e+40,7.5062e+41,26.5
6.9,0.426,2.1737e+42,1.5657,0.7844,1.6731e+41,-2.7319e+40,8.2802e+40,7.9041e+41,26.5
6.9,0.446,2.3146e+42,1.5715,0.79318,1.8117e+41,-2.7903e+40,8.9895e+40,8.296e+41,26.0
6.9,0.465,2.4506e+42,1.5772,0.80116,2.0496e+41,-3.0765e+40,9.5171e+40,8.5655e+41,26.0
6.9,0.485,2.5957e+42,1.5833,0.80921,2.311e+41,-3.3912e+40,1.008e+41,8.8417e+41,26.0
6.9,0.505,2.7429e+42,1.5894,0.81693,2.4018e+41,-3.4153e+40,1.0864e+41,9.2917e+41,25.5
6.9,0.525,2.8923e+42,1.5955,0.82434,2.5897e+41,-3.7403e+40,1.1455e+41,9.648e+41,25.5
6.9,0.545,3.0436e+42,1.6017,0.83147,2.8703e+41,-4.0782e+40,1.2054e+41,9.9146e+41,25.5
6.9,0.564,3.189e+42,1.6076,0.838,3.1461e+41,-4.4111e+40,1.2629e+41,1.0161e+42,25.5
6.9,0.584,3.3438e+42,1.6138,0.84463,3.4239e+41,-4.3849e+40,1.3512e+41,1.0437e+42,25.0
6.9,0.604,3.5008e+42,1.62,0.85104,3.4424e+41,-4.7421e+40,1.4145e+41,1.0974e+42,25.0
6.9,0.624,3.6594e+42,1.6262,0.85722,3.7284e+41,-5.1116e+40,1.4785e+41,1.1247e+42,25.0
6.9,0.644,3.8196e+42,1.6324,0.86321,4.0427e+41,-5.4931e+40,1.5432e+41,1.1494e+42,25.0
6.9,0.663,3.9732e+42,1.6383,0.86871,4.3493e+41,-5.8667e+40,1.6052e+41,1.1722e+42,25.0
6.9,0.683,4.1368e+42,1.6445,0.87434,4.6801e+41,-5.7663e+40,1.706e+41,1.1958e+42,24.5
6.9,0.703,4.3022e+42,1.6506,0.87979,4.8842e+41,-6.1629e+40,1.7742e+41,1.2322e+42,24.5
6.9,0.723,4.469e+42,1.6567,0.88508,4.951e+41,-6.571e+40,1.8429e+41,1.2827e+42,24.5
6.9,0.743,4.6372e+42,1.6628,0.89022,5.2929e+41,-6.9904e+40,1.9122e+41,1.3058e+42,24.5
6.9,0.762,4.7983e+42,1.6685,0.89498,5.6246e+41,-7.3992e+40,1.9785e+41,1.3273e+42,24.5
6.9,0.782,4.9693e+42,1.6745,0.89985,5.9809e+41,-7.2035e+40,2.0925e+41,1.3494e+42,24.0
6.9,0.802,5.1423e+42,1.6805,0.90459,6.3443e+41,-7.634e+40,2.1653e+41,1.371e+42,24.0
6.9,0.822,5.3166e+42,1.6864,0.90921,6.7145e+41,-8.0753e+40,2.2386e+41,1.3922e+42,24.0
6.9,0.842,5.4922e+42,1.6923,0.91371,6.9462e+41,-8.5273e+40,2.3125e+41,1.4274e+42,24.0
6.9,0.861,5.6602e+42,1.6979,0.91788,7.0194e+41,-8.9664e+40,2.3831e+41,1.4757e+42,24.0
6.9,0.881,5.8381e+42,1.7037,0.92217,7.3218e+41,-9.4389e+40,2.4579e+41,1.5042e+42,24.0
6.9,0.901,6.0173e+42,1.7095,0.92636,7.7054e+41,-9.9217e+40,2.5333e+41,1.5248e+42,24.0
6.9,0.921,6.1983e+42,1.7152,0.93045,8.0951e+41,-9.5821e+40,2.6661e+41,1.545e+42,23.5
6.9,0.941,6.3807e+42,1.7209,0.93444,8.4907e+41,-1.0062e+41,2.7445e+41,1.5648e+42,23.5
6.9,0.96,6.5551e+42,1.7263,0.93816,8.8719e+41,-1.0527e+41,2.8194e+41,1.5831e+42,23.5
6.9,0.98,6.7397e+42,1.7319,0.94199,9.2787e+41,-1.1026e+41,2.8987e+41,1.6021e+42,23.5
6.9,1.0,6.9255e+42,1.7375,0.94573,9.6909e+41,-1.1535e+41,2.9785e+41,1.6207e+42,23.5
7.1,0.01,1.055e+40,4.5533,0.32784,-7.4515e+38,-2.6315e+37,2.5249e+38,8.7749e+39,42.0
7.1,0.03,5.1097e+40,2.7953,0.37554,-2.2471e+39,-2.1059e+38,1.3897e+39,3.7551e+40,37.0
7.1,0.05,1.0571e+41,2.1189,0.42151,-2.9511e+39,-5.5767e+38,3.0407e+39,7.1518e+40,35.0
7.1,0.069,1.6677e+41,1.846,0.45937,-3.4428e+39,-9.7494e+38,5.0142e+39,1.0676e+41,33.5
7.1,0.089,2.3877e+41,1.7052,0.49395,-2.8039e+39,-1.5537e+39,7.4021e+39,1.4501e+41,32.5
7.1,0.109,3.1747e+41,1.6301,0.5242,-8.2667e+38,-2.1612e+39,1.0158e+40,1.8373e+41,31.5
7.1,0.129,4.0203e+41,1.5868,0.55099,6.7292e+38,-3.0078e+39,1.3072e+40,2.2437e+41,31.0
7.1,0.149,4.9179e+41,1.5608,0.57495,4.2983e+39,-3.9295e+39,1.6255e+40,2.6411e+41,30.5
7.1,0.168,5.8144e+41,1.5455,0.59557,7.7573e+39,-4.8303e+39,1.9542e+40,3.0282e+41,30.0
7.1,0.188,6.8004e+41,1.5355,0.61537,1.5198e+40,-5.8208e+39,2.3248e+40,3.4067e+41,29.5
7.1,0.208,7.8264e+41,1.5297,0.63351,2.2824e+40,-6.8111e+39,2.7222e+40,3.7916e+41,29.0
7.1,0.228,8.8902e+41,1.5268,0.65024,2.7444e+40,-8.507e+39,3.0919e+40,4.2141e+41,29.0
7.1,0.248,9.9893e+41,1.526,0.66574,3.9531e+40,-9.549e+39,3.5359e+40,4.5688e+41,28.5
7.1,0.267,1.1063e+42,1.5265,0.67947,4.5097e+40,-1.1387e+40,3.9157e+40,4.9707e+41,28.5
7.1,0.287,1.2226e+42,1.5282,0.69299,5.9477e+40,-1.2419e+40,4.4056e+40,5.3144e+41,28.0
7.1,0.307,1.3416e+42,1.5307,0.70568,6.5252e+40,-1.4565e+40,4.8343e+40,5.7495e+41,28.0
7.1,0.327,1.4637e+42,1.534,0.71762,8.286e+40,-1.5531e+40,5.3715e+40,6.0715e+41,27.5
7.1,0.347,1.5884e+42,1.5377,0.72889,8.6552e+40,-1.7868e+40,5.8287e+40,6.5375e+41,27.5
7.1,0.366,1.7093e+42,1.5416,0.73904,1.0478e+41,-1.8587e+40,6.3904e+40,6.8373e+41,27.0
7.1,0.386,1.8391e+42,1.5461,0.74919,1.2524e+41,-2.1082e+40,6.875e+40,7.1443e+41,27.0
7.1,0.406,1.9711e+42,1.5508,0.75883,1.2789e+41,-2.3716e+40,7.368e+40,7.6336e+41,27.0
7.1,0.426,2.1057e+42,1.5558,0.76803,1.4964e+41,-2.4373e+40,8.022e+40,7.9358e+41,26.5
7.1,0.446,2.2424e+42,1.5609,0.7768,1.7258e+41,-2.7143e+40,8.5424e+40,8.23e+41,26.5
7.1,0.465,2.3742e+42,1.5659,0.78478,1.8209e+41,-2.9898e+40,9.0438e+40,8.6356e+41,26.5
7.1,0.485,2.5151e+42,1.5713,0.79284,1.9631e+41,-3.0271e+40,9.768e+40,9.0238e+41,26.0
7.1,0.505,2.6581e+42,1.5768,0.80057,2.2129e+41,-3.3277e+40,1.0323e+41,9.3078e+41,26.0
7.1,0.525,2.803e+42,1.5823,0.808,2.473e+41,-3.6408e+40,1.0885e+41,9.5847e+41,26.0
7.1,0.545,2.9496e+42,1.5879,0.81514,2.6168e+41,-3.6395e+40,1.1683e+41,9.981e+41,25.5
7.1,0.564,3.091e+42,1.5933,0.82168,2.7127e+41,-3.9444e+40,1.2242e+41,1.0401e+42,25.5
7.1,0.584,3.2416e+42,1.599,0.82833,2.9893e+41,-4.2772e+40,1.2838e+41,1.067e+42,25.5
7.1,0.604,3.3937e+42,1.6047,0.83475,3.2751e+41,-4.6217e+40,1.344e+41,1.0933e+42,25.5
7.1,0.624,3.5475e+42,1.6104,0.84096,3.5698e+41,-4.978e+40,1.4048e+41,1.119e+42,25.5
7.1,0.644,3.7032e+42,1.6161,0.84696,3.7364e+41,-4.915e+40,1.4964e+41,1.1577e+42,25.0
7.1,0.663,3.8528e+42,1.6215,0.85249,3.8046e+41,-5.2579e+40,1.5567e+41,1.2038e+42,25.0
7.1,0.683,4.0117e+42,1.6272,0.85813,4.1119e+41,-5.6297e+40,1.6209e+41,1.229e+42,25.0
7.1,0.703,4.172e+42,1.6329,0.86361,4.4272e+41,-6.0125e+40,1.6856e+41,1.2536e+42,25.0
7.1,0.723,4.3337e+42,1.6386,0.86892,4.7503e+41,-6.4064e+40,1.7509e+41,1.2776e+42,25.0
7.1,0.743,4.4973e+42,1.6442,0.87408,5.081e+41,-6.262e+40,1.8547e+41,1.3011e+42,24.5
7.1,0.762,4.6542e+42,1.6496,0.87886,5.3095e+41,-6.6376e+40,1.9194e+41,1.3323e+42,24.5
7.1,0.782,4.8207e+42,1.6552,0.88375,5.355e+41,-7.0432e+40,1.9879e+41,1.3848e+42,24.5
7.1,0.802,4.9885e+42,1.6608,0.88851,5.6386e+41,-7.4593e+40,2.057e+41,1.4136e+42,24.5
7.1,0.822,5.1575e+42,1.6663,0.89315,5.9852e+41,-7.8857e+40,2.1267e+41,1.4364e+42,24.5
7.1,0.842,5.3278e+42,1.6718,0.89767,6.3385e+41,-8.3222e+40,2.1968e+41,1.4587e+42,24.5
7.1,0.861,5.4912e+42,1.6771,0.90186,6.6802e+41,-8.043e+40,2.3123e+41,1.4795e+42,24.0
