B,p10,Mint,Mniint,max_LC,skew,CV_LC,mad,aslope,bslope,median,time
0.5,0.6,10,0.6,4.448e+42,3.8501,0.36147,-2.2969e+41,0.0,4.4726e+40,3.1684e+42,99.495
0.5,0.6,10,0.8,4.791e+42,5.8294,0.3077,-3.5336e+41,0.0,4.8083e+40,3.9484e+42,99.495
1,0.6,0.4,0.1,2.9605e+43,4.1228,0.30705,-1.8178e+40,-2.251e+41,1.3126e+42,2.0544e+43,22.77
1,0.6,0.4,0.3,3.1863e+43,3.4816,0.28731,4.411e+41,-2.7407e+41,1.8265e+42,2.1408e+43,17.325
1,0.6,0.4,0.4,3.305e+43,3.0812,0.2911,6.9419e+41,-2.9444e+41,2.1906e+42,2.1685e+43,14.85
1,0.6,0.4,0.5,3.5045e+43,2.809,0.30117,1.0888e+42,-2.4337e+41,3.6936e+42,2.1768e+43,9.405
1,0.6,0.4,0.6,3.8547e+43,2.7546,0.31573,1.3335e+42,-4.9283e+41,4.8258e+42,2.1962e+43,7.92
1,0.6,0.4,0.8,4.6526e+43,3.2711,0.35297,2.0366e+42,-1.1393e+42,7.1582e+42,2.2051e+43,6.435
1,0.6,0.5,0.1,2.8397e+43,4.2927,0.31422,-2.5897e+41,-1.831e+41,1.093e+42,2.0243e+43,26.235
1,0.6,0.5,0.3,3.0455e+43,3.923,0.28446,1.5699e+41,-2.2717e+41,1.4608e+42,2.1267e+43,20.79
1,0.6,0.5,0.4,3.1482e+43,3.4763,0.28474,4.7312e+41,-2.4228e+41,1.7018e+42,2.1535e+43,18.315
1,0.6,0.5,0.5,3.2961e+43,3.0599,0.29247,7.2065e+41,-1.4539e+41,2.76e+42,2.182e+43,11.88
1,0.6,0.5,0.6,3.6237e+43,2.8287,0.30572,1.1252e+42,-3.4639e+41,3.8471e+42,2.1908e+43,9.405
1,0.6,0.5,0.8,4.3964e+43,3.0464,0.34263,1.8303e+42,-9.6047e+41,5.531e+42,2.2099e+43,7.92
1,0.6,1,0.1,2.4326e+43,3.9595,0.35993,-1.3831e+42,-9.9716e+40,5.8985e+41,1.9029e+43,41.58
1,0.6,1,0.3,2.5896e+43,5.1908,0.29333,-7.4829e+41,-1.1807e+41,7.391e+41,2.0118e+43,35.145
1,0.6,1,0.4,2.653e+43,5.474,0.27577,-7.2945e+41,-1.2243e+41,8.1177e+41,2.081e+43,32.67
1,0.6,1,0.5,2.714e+43,5.3111,0.2677,-6.1817e+41,-1.2145e+41,8.9526e+41,2.1356e+43,30.195
1,0.6,1,0.6,2.7776e+43,4.7632,0.26809,-3.7201e+41,-1.1993e+41,9.944e+41,2.1727e+43,27.72
1,0.6,1,0.8,3.3792e+43,3.5489,0.28848,4.1336e+41,-4.0438e+41,2.877e+42,2.2093e+43,11.88
1,0.6,2,0.1,1.9867e+43,2.4769,0.45719,-3.0602e+42,-4.7662e+40,3.1062e+41,1.7083e+43,64.35
1,0.6,2,0.3,2.1308e+43,3.8833,0.35864,-1.928e+42,-5.6724e+40,3.8253e+41,1.7968e+43,55.935
1,0.6,2,0.4,2.1814e+43,4.8635,0.3223,-1.561e+42,-6.2866e+40,4.0911e+41,1.8395e+43,53.46
1,0.6,2,0.5,2.2249e+43,5.9964,0.29331,-1.2592e+42,-6.3307e+40,4.3679e+41,1.8816e+43,50.985
1,0.6,2,0.6,2.2637e+43,7.1041,0.27152,-1.2792e+42,-6.5493e+40,4.615e+41,1.9512e+43,49.005
1,0.6,2,0.8,2.3328e+43,8.0684,0.24935,-1.9324e+42,-6.8294e+40,5.0964e+41,2.1422e+43,45.54
1,0.6,3,0.1,1.7155e+43,1.8031,0.53804,-2.1673e+42,-2.7631e+40,2.0982e+41,1.3291e+43,82.17
1,0.6,3,0.3,1.8583e+43,2.5845,0.42973,-2.935e+42,-3.6018e+40,2.5814e+41,1.6265e+43,72.27
1,0.6,3,0.4,1.9073e+43,3.1942,0.387,-2.5797e+42,-3.6763e+40,2.7805e+41,1.6758e+43,68.805
1,0.6,3,0.5,1.9485e+43,4.006,0.3502,-2.1312e+42,-3.9837e+40,2.9436e+41,1.7071e+43,66.33
1,0.6,3,0.6,1.9844e+43,5.043,0.3189,-1.7148e+42,-4.345e+40,3.0863e+41,1.7358e+43,64.35
1,0.6,3,0.8,2.0453e+43,7.5696,0.27246,-1.1134e+42,-4.7861e+40,3.3533e+41,1.8048e+43,60.885
1,0.6,5,0.1,1.3564e+43,1.5747,0.63319,-3.7003e+41,0.0,1.3693e+41,7.5607e+42,99.495
1,0.6,5,0.3,1.5152e+43,1.8217,0.52792,-8.819e+41,0.0,1.5512e+41,1.0157e+43,98.01
1,0.6,5,0.4,1.5625e+43,2.044,0.48408,-1.0274e+42,0.0,1.6663e+41,1.1135e+43,94.05
1,0.6,5,0.5,1.6022e+43,2.3501,0.44488,-1.1154e+42,0.0,1.7633e+41,1.1978e+43,91.08
1,0.6,5,0.6,1.6364e+43,2.76,0.40976,-1.1556e+42,-2.1928e+40,1.8606e+41,1.2716e+43,88.11
1,0.6,5,0.8,1.6938e+43,3.9691,0.35062,-1.1221e+42,-2.3984e+40,2.0255e+41,1.3962e+43,83.655
1,0.6,7,0.1,1.0433e+43,1.6064,0.67895,5.3376e+40,0.0,1.0534e+41,4.9298e+42,99.495
1,0.6,7,0.3,1.244e+43,1.7141,0.57955,-2.7976e+41,0.0,1.2551e+41,7.0085e+42,99.495
1,0.6,7,0.4,1.3084e+43,1.8331,0.53711,-4.1516e+41,0.0,1.3194e+41,7.8707e+42,99.495
1,0.6,7,0.5,1.3596e+43,2.0009,0.49878,-5.243e+41,0.0,1.3704e+41,8.6496e+42,99.495
1,0.6,7,0.6,1.4015e+43,2.2261,0.46407,-6.0743e+41,0.0,1.4118e+41,9.3603e+42,99.495
1,0.6,7,0.8,1.4657e+43,2.888,0.40425,-7.0086e+41,0.0,1.4748e+41,1.0619e+43,99.495
1,0.6,10,0.1,7.2234e+42,1.6689,0.71257,1.7386e+41,0.0,7.2937e+40,3.039e+42,99.495
1,0.6,10,0.3,9.109e+42,1.7046,0.62001,-9.1781e+39,0.0,9.1921e+40,4.5341e+42,99.495
1,0.6,10,0.4,9.7761e+42,1.7678,0.57951,-1.1417e+41,0.0,9.862e+40,5.2106e+42,99.495
1,0.6,10,0.5,1.0336e+43,1.8635,0.54265,-2.1845e+41,0.0,1.0423e+41,5.8522e+42,99.495
1,0.6,10,0.6,1.0816e+43,1.9952,0.50907,-3.1867e+41,0.0,1.0903e+41,6.4639e+42,99.495
1,0.6,10,0.8,1.1605e+43,2.3856,0.45055,-4.9975e+41,0.0,1.1689e+41,7.6119e+42,99.495
2,0.6,0.4,0.1,7.4229e+43,2.1418,0.56937,5.952e+42,-1.3854e+42,4.1115e+42,2.898e+43,18.315
2,0.6,0.4,0.3,8.2038e+43,2.253,0.5936,7.3019e+42,-1.6775e+42,5.3942e+42,2.9595e+43,15.345
2,0.6,0.4,0.4,8.4978e+43,2.2921,0.60324,7.8081e+42,-1.7882e+42,5.9504e+42,2.9823e+43,14.355
2,0.6,0.4,0.5,8.7594e+43,2.3266,0.61224,8.1978e+42,-1.9666e+42,6.3202e+42,3.0078e+43,13.86
2,0.6,0.4,0.6,8.9981e+43,2.3596,0.62086,8.5028e+42,-1.9909e+42,6.9654e+42,3.0352e+43,12.87
2,0.6,0.4,0.8,9.4354e+43,2.4296,0.6375,9.2667e+42,-2.2164e+42,7.8291e+42,3.0604e+43,11.88
2,0.6,0.5,0.1,6.8029e+43,2.0226,0.54559,5.1169e+42,-1.0733e+42,3.3182e+42,2.8545e+43,20.79
2,0.6,0.5,0.3,7.5625e+43,2.1022,0.56923,6.4164e+42,-1.3893e+42,4.285e+42,2.9363e+43,17.82
2,0.6,0.5,0.4,7.853e+43,2.1319,0.57895,6.6979e+42,-1.5155e+42,4.6973e+42,2.9886e+43,16.83
2,0.6,0.5,0.5,8.1142e+43,2.1589,0.58819,7.1715e+42,-1.5964e+42,5.1415e+42,3.0123e+43,15.84
2,0.6,0.5,0.6,8.3553e+43,2.1857,0.59721,7.5539e+42,-1.6417e+42,5.6308e+42,3.0383e+43,14.85
2,0.6,0.5,0.8,8.8042e+43,2.2468,0.61498,8.4601e+42,-1.7747e+42,6.5485e+42,3.0616e+43,13.365
2,0.6,1,0.1,4.943e+43,1.9833,0.46711,1.4199e+42,-4.4815e+41,1.5773e+42,2.7448e+43,31.68
2,0.6,1,0.3,5.5739e+43,1.8638,0.4824,2.5262e+42,-5.9241e+41,2.0669e+42,2.8822e+43,27.225
2,0.6,1,0.4,5.8177e+43,1.8311,0.48957,3.169e+42,-6.5305e+41,2.2792e+42,2.914e+43,25.74
2,0.6,1,0.5,6.0387e+43,1.8064,0.49705,3.6249e+42,-6.8314e+41,2.508e+42,2.9546e+43,24.255
2,0.6,1,0.6,6.245e+43,1.7884,0.50494,3.9465e+42,-6.8896e+41,2.7601e+42,3.0017e+43,22.77
2,0.6,1,0.8,6.6395e+43,1.7736,0.52199,4.8838e+42,-7.1662e+41,3.2854e+42,3.0514e+43,20.295
2,0.6,2,0.1,3.3312e+43,2.8317,0.41552,-1.9191e+42,-1.5461e+41,6.9923e+41,2.4551e+43,48.015
2,0.6,2,0.3,3.8111e+43,2.6479,0.40087,-1.2422e+42,-2.0576e+41,9.234e+41,2.6694e+43,41.58
2,0.6,2,0.4,3.9906e+43,2.5306,0.39834,-9.4821e+41,-2.1198e+41,1.0277e+42,2.7456e+43,39.105
2,0.6,2,0.5,4.1499e+43,2.4125,0.39791,-8.3447e+41,-2.425e+41,1.1102e+42,2.8281e+43,37.62
2,0.6,2,0.6,4.296e+43,2.2968,0.39921,-7.4757e+41,-2.405e+41,1.2126e+42,2.9053e+43,35.64
2,0.6,2,0.8,4.5665e+43,2.0834,0.40608,-4.8457e+41,-2.3651e+41,1.4264e+42,3.0348e+43,32.175
2,0.6,3,0.1,2.553e+43,2.7124,0.43894,-3.0263e+42,-7.4857e+40,4.2199e+41,2.1045e+43,60.885
2,0.6,3,0.3,2.9516e+43,3.264,0.39178,-2.335e+42,-1.0093e+41,5.6075e+41,2.3465e+43,52.965
2,0.6,3,0.4,3.0986e+43,3.4114,0.37702,-2.2059e+42,-1.133e+41,6.1734e+41,2.4473e+43,50.49
2,0.6,3,0.5,3.2273e+43,3.4882,0.3661,-2.1062e+42,-1.1508e+41,6.7592e+41,2.537e+43,48.015
2,0.6,3,0.6,3.3433e+43,3.502,0.35828,-2.0572e+42,-1.2018e+41,7.3006e+41,2.6221e+43,46.035
2,0.6,3,0.8,3.5519e+43,3.3735,0.35013,-2.1502e+42,-1.2812e+41,8.3802e+41,2.7923e+43,42.57
2,0.6,5,0.1,1.7601e+43,1.9571,0.51187,-2.4064e+42,-2.6128e+40,2.1656e+41,1.4153e+43,81.675
2,0.6,5,0.3,2.0659e+43,2.5181,0.44649,-3.4507e+42,-3.9772e+40,2.8923e+41,1.8224e+43,71.775
2,0.6,5,0.4,2.1784e+43,2.8458,0.42078,-3.1655e+42,-4.2933e+40,3.2039e+41,1.9094e+43,68.31
2,0.6,5,0.5,2.276e+43,3.1973,0.39851,-2.9323e+42,-4.4445e+40,3.499e+41,1.9881e+43,65.34
2,0.6,5,0.6,2.3631e+43,3.565,0.37917,-2.7821e+42,-5.108e+40,3.7453e+41,2.0656e+43,63.36
2,0.6,5,0.8,2.5158e+43,4.3018,0.34806,-2.5611e+42,-5.1427e+40,4.2865e+41,2.2083e+43,58.905
2,0.6,7,0.1,1.3481e+43,1.7402,0.55633,-1.0826e+42,0.0,1.3604e+41,9.2539e+42,99.495
2,0.6,7,0.3,1.5989e+43,2.048,0.49383,-1.9139e+42,-1.9391e+40,1.8427e+41,1.2643e+43,87.12
2,0.6,7,0.4,1.6916e+43,2.2538,0.46746,-2.2562e+42,-2.1758e+40,2.0422e+41,1.4007e+43,83.16
2,0.6,7,0.5,1.7721e+43,2.4927,0.44372,-2.5531e+42,-2.5126e+40,2.2182e+41,1.5224e+43,80.19
2,0.6,7,0.6,1.8438e+43,2.7646,0.42226,-2.8087e+42,-2.597e+40,2.3963e+41,1.6325e+43,77.22
2,0.6,7,0.8,1.9688e+43,3.4021,0.3853,-2.9479e+42,-2.7127e+40,2.7329e+41,1.7995e+43,72.27
2,0.6,10,0.1,9.5864e+42,1.6696,0.59103,-4.2993e+41,0.0,9.6758e+40,5.7095e+42,99.495
2,0.6,10,0.3,1.19e+43,1.8246,0.53537,-8.8081e+41,0.0,1.2005e+41,8.0804e+42,99.495
2,0.6,10,0.4,1.2695e+43,1.939,0.51065,-1.1002e+42,0.0,1.2803e+41,9.1024e+42,99.495
2,0.6,10,0.5,1.3351e+43,2.0771,0.48786,-1.3102e+42,0.0,1.3596e+41,1.0051e+43,98.505
2,0.6,10,0.6,1.3926e+43,2.2391,0.46684,-1.5093e+42,0.0,1.4697e+41,1.0941e+43,95.04
2,0.6,10,0.8,1.4929e+43,2.6364,0.42949,-1.8719e+42,-1.4317e+40,1.6708e+41,1.2578e+43,89.595
3,0.6,0.4,0.1,1.03e+44,2.5937,0.80859,1.2647e+43,-2.7659e+42,6.808e+42,2.4276e+43,15.345
3,0.6,0.4,0.3,1.1797e+44,2.8717,0.85803,1.5071e+43,-3.7011e+42,8.9164e+42,2.4263e+43,13.365
3,0.6,0.4,0.4,1.2357e+44,2.9697,0.8754,1.57e+43,-3.8986e+42,1.0071e+43,2.4521e+43,12.375
3,0.6,0.4,0.5,1.2853e+44,3.0534,0.89027,1.6184e+43,-4.2334e+42,1.0879e+43,2.4809e+43,11.88
3,0.6,0.4,0.6,1.3298e+44,3.1272,0.90342,1.6927e+43,-4.4966e+42,1.171e+43,2.4753e+43,11.385
3,0.6,0.4,0.8,1.4082e+44,3.2565,0.92621,1.7838e+43,-4.8633e+42,1.3507e+43,2.5038e+43,10.395
3,0.6,0.5,0.1,9.0997e+43,2.3149,0.76181,1.1043e+43,-2.1697e+42,5.1738e+42,2.4151e+43,17.82
3,0.6,0.5,0.3,1.0508e+44,2.5635,0.81319,1.3384e+43,-2.9033e+42,6.9209e+42,2.4354e+43,15.345
3,0.6,0.5,0.4,1.1051e+44,2.6535,0.8315,1.411e+43,-3.1271e+42,7.7699e+42,2.458e+43,14.355
3,0.6,0.5,0.5,1.1529e+44,2.7315,0.84733,1.4679e+43,-3.2461e+42,8.6974e+42,2.4845e+43,13.365
3,0.6,0.5,0.6,1.197e+44,2.8015,0.86144,1.5504e+43,-3.5165e+42,9.3559e+42,2.4768e+43,12.87
3,0.6,0.5,0.8,1.276e+44,2.9268,0.88619,1.656e+43,-3.9233e+42,1.0759e+43,2.5027e+43,11.88
3,0.6,1,0.1,5.8722e+43,1.7137,0.59984,4.3638e+42,-7.0084e+41,2.2627e+42,2.4861e+43,26.235
3,0.6,1,0.3,6.9284e+43,1.8088,0.65343,6.8414e+42,-1.0497e+42,3.0738e+42,2.5164e+43,22.77
3,0.6,1,0.4,7.3499e+43,1.8533,0.673,7.9981e+42,-1.1414e+42,3.4873e+42,2.5081e+43,21.285
3,0.6,1,0.5,7.7342e+43,1.8958,0.69026,8.9176e+42,-1.276e+42,3.8461e+42,2.512e+43,20.295
3,0.6,1,0.6,8.0954e+43,1.9374,0.70595,9.6745e+42,-1.3782e+42,4.2298e+42,2.5239e+43,19.305
3,0.6,1,0.8,8.7784e+43,2.0211,0.73427,1.0859e+43,-1.5052e+42,5.1078e+42,2.5633e+43,17.325
3,0.6,2,0.1,3.5074e+43,2.1687,0.4347,-7.6491e+41,-1.99e+41,8.926e+41,2.3189e+43,39.6
3,0.6,2,0.3,4.2067e+43,1.7932,0.47327,1.5846e+40,-2.8195e+41,1.2597e+42,2.5317e+43,33.66
3,0.6,2,0.4,4.4864e+43,1.7096,0.48955,4.3637e+41,-3.2033e+41,1.4273e+42,2.5998e+43,31.68
3,0.6,2,0.5,4.7444e+43,1.6556,0.50462,1.0639e+42,-3.3944e+41,1.6101e+42,2.6353e+43,29.7
3,0.6,2,0.6,4.9897e+43,1.6208,0.51886,1.3644e+42,-3.7657e+41,1.7823e+42,2.6953e+43,28.215
3,0.6,2,0.8,5.4667e+43,1.5886,0.54569,2.2644e+42,-3.9434e+41,2.2273e+42,2.7687e+43,24.75
3,0.6,3,0.1,2.5094e+43,3.1743,0.39109,-1.7882e+42,-8.2815e+40,5.051e+41,1.9595e+43,49.995
3,0.6,3,0.3,3.0362e+43,2.7814,0.3904,-1.4647e+42,-1.2024e+41,7.179e+41,2.2363e+43,42.57
3,0.6,3,0.4,3.2456e+43,2.5591,0.39579,-1.4312e+42,-1.3876e+41,8.1475e+41,2.3469e+43,40.095
3,0.6,3,0.5,3.4379e+43,2.3636,0.40299,-1.3746e+42,-1.4757e+41,9.1987e+41,2.4416e+43,37.62
3,0.6,3,0.6,3.6206e+43,2.1991,0.41139,-1.2124e+42,-1.4964e+41,1.0372e+42,2.5164e+43,35.145
3,0.6,3,0.8,3.9781e+43,1.9541,0.43039,-9.0681e+41,-1.7597e+41,1.2848e+42,2.649e+43,31.185
3,0.6,5,0.1,1.5939e+43,2.7659,0.42608,-2.457e+42,-2.8339e+40,2.3613e+41,1.41e+43,67.815
3,0.6,5,0.3,1.9507e+43,3.5295,0.38095,-2.1109e+42,-4.1922e+40,3.3846e+41,1.6736e+43,57.915
3,0.6,5,0.4,2.0912e+43,3.8061,0.36629,-2.0317e+42,-4.7318e+40,3.8592e+41,1.7796e+43,54.45
3,0.6,5,0.5,2.219e+43,3.9939,0.35547,-1.9961e+42,-4.8169e+40,4.3739e+41,1.8768e+43,50.985
3,0.6,5,0.6,2.3392e+43,4.0897,0.34785,-1.9574e+42,-5.118e+40,4.8965e+41,1.9644e+43,48.015
3,0.6,5,0.8,2.5717e+43,4.0314,0.34033,-1.9666e+42,-5.5944e+40,6.1457e+41,2.1284e+43,42.075
3,0.6,7,0.1,1.1607e+43,2.2711,0.46472,-1.6233e+42,-1.2971e+40,1.4094e+41,9.7432e+42,82.665
3,0.6,7,0.3,1.4319e+43,2.9032,0.41427,-2.3502e+42,-1.9908e+40,2.0308e+41,1.2999e+43,70.785
3,0.6,7,0.4,1.5384e+43,3.2492,0.3945,-2.2511e+42,-2.3421e+40,2.3111e+41,1.3909e+43,66.825
3,0.6,7,0.5,1.6348e+43,3.597,0.37769,-2.1456e+42,-2.433e+40,2.6108e+41,1.4714e+43,62.865
3,0.6,7,0.6,1.7247e+43,3.9321,0.36348,-2.0968e+42,-2.596e+40,2.9152e+41,1.5501e+43,59.4
3,0.6,7,0.8,1.8956e+43,4.5029,0.34183,-1.9881e+42,-2.8133e+40,3.6281e+41,1.6905e+43,52.47
3,0.6,10,0.1,8.1672e+42,2.0033,0.4983,-7.8026e+41,0.0,8.2344e+40,6.0377e+42,99.495
3,0.6,10,0.3,1.0168e+43,2.3805,0.4518,-1.3353e+42,-8.9281e+39,1.1641e+41,8.4985e+42,87.615
3,0.6,10,0.4,1.0953e+43,2.6143,0.43184,-1.5938e+42,-1.0401e+40,1.3291e+41,9.5531e+42,82.665
3,0.6,10,0.5,1.1662e+43,2.8722,0.41391,-1.8375e+42,-1.1378e+40,1.4957e+41,1.0529e+43,78.21
3,0.6,10,0.6,1.2319e+43,3.1494,0.39785,-2.0662e+42,-1.1323e+40,1.6755e+41,1.1443e+43,73.755
3,0.6,10,0.8,1.3547e+43,3.737,0.37079,-2.0032e+42,-1.227e+40,2.0644e+41,1.2645e+43,65.835
5.5,0.6,0.4,0.1,1.1889e+44,3.4696,1.1791,1.8232e+43,-4.7107e+42,9.9819e+42,1.1837e+43,11.88
5.5,0.6,0.4,0.3,1.4519e+44,4.0534,1.2736,2.0988e+43,-6.7734e+42,1.388e+43,1.1839e+43,10.395
5.5,0.6,0.4,0.4,1.555e+44,4.2701,1.3065,2.2062e+43,-7.6051e+42,1.5579e+43,1.1788e+43,9.9
5.5,0.6,0.4,0.5,1.6479e+44,4.4585,1.3342,2.2985e+43,-8.2901e+42,1.7353e+43,1.1753e+43,9.405
5.5,0.6,0.4,0.6,1.7327e+44,4.6261,1.3583,2.3801e+43,-8.8542e+42,1.924e+43,1.1729e+43,8.91
5.5,0.6,0.4,0.8,1.8834e+44,4.9169,1.3989,2.4989e+43,-1.015e+43,2.2041e+43,1.1917e+43,8.415
5.5,0.6,0.5,0.1,9.9354e+43,2.9591,1.092,1.5809e+43,-3.2206e+42,7.4281e+42,1.2252e+43,13.365
5.5,0.6,0.5,0.3,1.2268e+44,3.4763,1.1885,1.8956e+43,-4.6705e+42,1.0754e+43,1.1905e+43,11.385
5.5,0.6,0.5,0.4,1.3209e+44,3.6722,1.2224,1.9866e+43,-5.388e+42,1.2088e+43,1.2051e+43,10.89
5.5,0.6,0.5,0.5,1.4058e+44,3.8446,1.2513,2.085e+43,-5.9884e+42,1.3463e+43,1.1995e+43,10.395
5.5,0.6,0.5,0.6,1.4839e+44,3.9996,1.2764,2.1722e+43,-6.4927e+42,1.4911e+43,1.1956e+43,9.9
5.5,0.6,0.5,0.8,1.6265e+44,4.2728,1.3192,2.3236e+43,-7.69e+42,1.7145e+43,1.1907e+43,9.405
5.5,0.6,1,0.1,5.4326e+43,1.837,0.81037,7.0938e+42,-9.2434e+41,2.6766e+42,1.4811e+43,20.295
5.5,0.6,1,0.3,6.9184e+43,2.1296,0.91141,1.0925e+43,-1.3988e+42,4.1146e+42,1.3705e+43,16.83
5.5,0.6,1,0.4,7.5486e+43,2.2539,0.94754,1.216e+43,-1.6525e+42,4.7707e+42,1.3546e+43,15.84
5.5,0.6,1,0.5,8.137e+43,2.3691,0.97862,1.3469e+43,-1.849e+42,5.4882e+42,1.3206e+43,14.85
5.5,0.6,1,0.6,8.7007e+43,2.4774,1.0061,1.4318e+43,-2.1546e+42,6.0688e+42,1.3249e+43,14.355
5.5,0.6,1,0.8,9.7668e+43,2.6789,1.0537,1.6275e+43,-2.7003e+42,7.3158e+42,1.2905e+43,13.365
5.5,0.6,2,0.1,2.7841e+43,1.5919,0.51584,1.7292e+41,-2.0577e+41,9.2156e+41,1.5885e+43,30.195
5.5,0.6,2,0.3,3.6288e+43,1.5489,0.61592,1.6349e+42,-3.4635e+41,1.4673e+42,1.6913e+43,24.75
5.5,0.6,2,0.4,4.0035e+43,1.5758,0.65304,2.4227e+42,-4.0762e+41,1.7611e+42,1.7113e+43,22.77
5.5,0.6,2,0.5,4.364e+43,1.6146,0.68537,3.4022e+42,-4.8163e+41,2.0551e+42,1.7032e+43,21.285
5.5,0.6,2,0.6,4.7167e+43,1.6608,0.71427,4.2795e+42,-5.8365e+41,2.3304e+42,1.6991e+43,20.295
5.5,0.6,2,0.8,5.407e+43,1.7656,0.76481,5.7858e+42,-8.1597e+41,2.8843e+42,1.7025e+43,18.81
5.5,0.6,3,0.1,1.8338e+43,2.4782,0.37587,-7.8532e+41,-7.757e+40,4.8066e+41,1.3389e+43,38.115
5.5,0.6,3,0.3,2.4127e+43,1.7844,0.44845,-4.3234e+41,-1.3436e+41,7.8646e+41,1.548e+43,30.69
5.5,0.6,3,0.4,2.6747e+43,1.673,0.48069,-1.528e+41,-1.6755e+41,9.4906e+41,1.6147e+43,28.215
5.5,0.6,3,0.5,2.9305e+43,1.6184,0.5104,2.4284e+41,-2.0529e+41,1.1191e+42,1.6605e+43,26.235
5.5,0.6,3,0.6,3.1837e+43,1.5959,0.53794,5.7353e+41,-2.5316e+41,1.2896e+42,1.7064e+43,24.75
5.5,0.6,3,0.8,3.6878e+43,1.604,0.58777,1.3281e+42,-3.8032e+41,1.6252e+42,1.7758e+43,22.77
5.5,0.6,5,0.1,1.0583e+43,4.5288,0.32324,-9.0121e+41,-2.3191e+40,2.0326e+41,9.1274e+42,51.975
5.5,0.6,5,0.3,1.4028e+43,3.9825,0.32447,-8.4943e+41,-3.982e+40,3.4125e+41,1.1333e+43,41.085
5.5,0.6,5,0.4,1.561e+43,3.4884,0.33419,-7.8841e+41,-5.3287e+40,4.1497e+41,1.2163e+43,37.62
5.5,0.6,5,0.5,1.7177e+43,3.0383,0.34718,-7.3458e+41,-6.7586e+40,4.9613e+41,1.2913e+43,34.65
5.5,0.6,5,0.6,1.8749e+43,2.6736,0.36221,-6.9545e+41,-8.3249e+40,5.8364e+41,1.3616e+43,32.175
5.5,0.6,5,0.8,2.1935e+43,2.1912,0.39541,-3.5729e+41,-1.2472e+41,7.6626e+41,1.463e+43,28.71
5.5,0.6,7,0.1,7.276e+42,4.0568,0.34235,-8.8936e+41,-9.2123e+39,1.146e+41,6.6382e+42,63.36
5.5,0.6,7,0.3,9.6742e+42,4.9192,0.3156,-8.5665e+41,-1.6489e+40,1.9328e+41,8.515e+42,49.995
5.5,0.6,7,0.4,1.0777e+43,4.9787,0.31083,-8.1418e+41,-2.2712e+40,2.3651e+41,9.2562e+42,45.54
5.5,0.6,7,0.5,1.1874e+43,4.8187,0.31039,-7.8762e+41,-2.8896e+40,2.8561e+41,9.9466e+42,41.58
5.5,0.6,7,0.6,1.2982e+43,4.5121,0.31341,-7.628e+41,-3.7884e+40,3.365e+41,1.059e+43,38.61
5.5,0.6,7,0.8,1.5252e+43,3.7463,0.32695,-6.0501e+41,-5.9433e+40,4.4746e+41,1.1664e+43,34.155
5.5,0.6,10,0.1,4.8445e+42,3.3194,0.37005,-6.8247e+41,-3.8484e+39,6.1016e+40,4.4141e+42,79.2
5.5,0.6,10,0.3,6.4591e+42,4.3176,0.33577,-8.142e+41,-6.6094e+39,1.0338e+41,5.9947e+42,62.37
5.5,0.6,10,0.4,7.1968e+42,4.7467,0.32402,-7.9396e+41,-8.8713e+39,1.2737e+41,6.5962e+42,56.43
5.5,0.6,10,0.5,7.9306e+42,5.064,0.31559,-7.6982e+41,-1.1826e+40,1.5394e+41,7.1522e+42,51.48
5.5,0.6,10,0.6,8.6743e+42,5.2431,0.31013,-7.5268e+41,-1.453e+40,1.8445e+41,7.6839e+42,47.025
5.5,0.6,10,0.8,1.021e+43,5.1875,0.30672,-6.725e+41,-2.388e+40,2.4879e+41,8.6337e+42,41.085
10,0.6,0.4,0.1,9.4294e+43,4.175,1.4695,1.4663e+43,-4.5579e+42,9.2999e+42,4.3463e+42,9.405
10,0.6,0.4,0.3,1.231e+44,5.0479,1.6082,1.7125e+43,-6.8362e+42,1.4398e+43,4.3703e+42,7.92
10,0.6,0.4,0.4,1.35e+44,5.3835,1.6572,1.8082e+43,-7.8058e+42,1.6836e+43,4.3612e+42,7.425
10,0.6,0.4,0.5,1.4591e+44,5.68,1.6989,1.8918e+43,-9.0357e+42,1.8117e+43,4.3591e+42,7.425
10,0.6,0.4,0.6,1.5618e+44,5.9472,1.7351,1.9665e+43,-9.7888e+42,2.0802e+43,4.3612e+42,6.93
10,0.6,0.4,0.8,1.7486e+44,6.4174,1.7963,2.097e+43,-1.145e+43,2.5042e+43,4.3734e+42,6.435
10,0.6,0.5,0.1,7.5511e+43,3.4825,1.3459,1.2844e+43,-2.9123e+42,6.8004e+42,4.5266e+42,10.395
10,0.6,0.5,0.3,9.9937e+43,4.2495,1.4843,1.5422e+43,-4.6795e+42,1.0497e+43,4.4022e+42,8.91
10,0.6,0.5,0.4,1.1026e+44,4.5481,1.5336,1.6398e+43,-5.4674e+42,1.2263e+43,4.3817e+42,8.415
10,0.6,0.5,0.5,1.1983e+44,4.8137,1.5755,1.7168e+43,-6.4882e+42,1.3287e+43,4.4623e+42,8.415
10,0.6,0.5,0.6,1.2892e+44,5.0546,1.6122,1.7944e+43,-7.127e+42,1.5206e+43,4.458e+42,7.92
10,0.6,0.5,0.8,1.4569e+44,5.4822,1.6745,1.9313e+43,-8.5687e+42,1.8319e+43,4.4615e+42,7.425
10,0.6,1,0.1,3.6645e+43,2.0035,0.97228,6.144e+42,-7.1468e+41,2.1991e+42,6.6351e+42,15.84
