Mni,M,Rp,Esn,pcsm,mcsm,max_LC,skew,CV_LC,mad,aslope,bslope,median,time
0.1,8,10,3e+50,-6.0,1,2.8693e+42,2.3517,0.54289,1.7307e+41,-5.3669e+39,8.9289e+40,1.1466e+42,24.76
0.3,8,10,3e+50,-6.0,1,2.8693e+42,2.5284,0.64506,2.0235e+41,-5.3669e+39,8.9289e+40,9.5594e+41,24.76
0.5,8,10,3e+50,-6.0,1,2.8693e+42,2.7421,0.74179,2.2956e+41,-5.3669e+39,8.9289e+40,7.9806e+41,24.76
0.8,8,10,3e+50,-6.0,1,2.8693e+42,2.9851,0.83405,3.1631e+41,-5.3669e+39,8.9289e+40,6.0397e+41,24.76
0.1,9,10,3e+50,-6.0,1,2.8693e+42,3.2453,0.92455,3.2619e+41,-5.3669e+39,8.9289e+40,5.0382e+41,24.76
0.3,9,10,3e+50,-6.0,1,2.8693e+42,3.5258,1.0105,3.3496e+41,-5.3669e+39,8.9289e+40,4.1953e+41,24.76
0.5,9,10,3e+50,-6.0,1,2.8693e+42,3.823,1.0925,3.4128e+41,-5.3669e+39,8.9289e+40,3.4933e+41,24.76
0.8,9,10,3e+50,-6.0,1,2.8693e+42,4.1337,1.1708,3.4517e+41,-5.3669e+39,8.9289e+40,2.9089e+41,24.76
0.1,10,10,3e+50,-6.0,1,2.8693e+42,4.4545,1.2462,3.4669e+41,-5.3669e+39,8.9289e+40,2.4222e+41,24.76
0.3,10,10,3e+50,-6.0,1,2.8693e+42,4.785,1.3183,3.4629e+41,-5.3669e+39,8.9289e+40,2.0169e+41,24.76
0.8,10,10,3e+50,-6.0,1,5.3523e+42,1.6969,0.39571,1.3991e+41,-3.4532e+40,1.7817e+41,3.2358e+42,27.235
0.1,5,6,1e+51,-6.0,1,1.3095e+43,2.4044,0.53621,5.6505e+41,-1.2644e+41,1.2445e+41,5.2417e+42,100.99
0.3,5,6,1e+51,-6.0,1,1.3095e+43,3.297,0.59856,7.5864e+41,-1.2644e+41,1.2445e+41,4.1072e+42,100.99
0.5,5,6,1e+51,-6.0,1,1.3095e+43,3.7075,0.76852,9.1949e+41,-1.2644e+41,1.2445e+41,3.0001e+42,100.99
0.8,5,6,1e+51,-6.0,1,1.3095e+43,4.1166,0.94649,1.0265e+42,-1.2644e+41,1.2445e+41,2.1874e+42,100.99
0.1,7,6,1e+51,-6.0,1,1.3095e+43,4.6144,1.1152,1.0525e+42,-1.2644e+41,1.2445e+41,1.6446e+42,100.99
0.3,7,6,1e+51,-6.0,1,1.3095e+43,5.2043,1.2667,1.3027e+42,-1.2644e+41,1.2445e+41,1.0149e+42,100.99
0.5,7,6,1e+51,-6.0,1,1.3095e+43,5.8529,1.4039,1.4127e+42,-1.2644e+41,1.2445e+41,6.1706e+41,100.99
0.8,7,6,1e+51,-6.0,1,1.3095e+43,6.539,1.5297,1.4297e+42,-1.2644e+41,1.2445e+41,3.7509e+41,100.99
0.1,8,6,1e+51,-6.0,1,1.3095e+43,7.2499,1.6463,1.4218e+42,-1.2644e+41,1.2445e+41,2.0274e+41,100.99
0.3,8,6,1e+51,-6.0,1,1.3095e+43,7.9778,1.7553,1.3688e+42,-1.2644e+41,1.2445e+41,1.0812e+41,100.99
0.5,8,6,1e+51,-6.0,1,1.3095e+43,8.7178,1.8579,1.2888e+42,-1.2644e+41,1.2445e+41,6.5072e+40,100.99
0.1,5,8,1e+51,-6.0,1,1.8164e+43,3.3317,0.1793,3.2484e+40,-5.1712e+40,1.246e+42,1.4215e+43,10.405
0.3,5,8,1e+51,-6.0,1,1.8164e+43,1.899,0.32022,5.7348e+41,-5.1712e+40,1.246e+42,1.0704e+43,10.405
0.5,5,8,1e+51,-6.0,1,1.8164e+43,2.1125,0.47437,9.7983e+41,-5.1712e+40,1.246e+42,8.1008e+42,10.405
0.8,5,8,1e+51,-6.0,1,1.8164e+43,2.3788,0.62393,1.3508e+42,-5.1712e+40,1.246e+42,6.121e+42,10.405
0.1,7,8,1e+51,-6.0,1,1.8164e+43,2.6568,0.78446,1.5887e+42,-5.1712e+40,1.246e+42,4.6232e+42,10.405
0.3,7,8,1e+51,-6.0,1,1.8164e+43,3.0029,0.92795,1.8136e+42,-5.1712e+40,1.246e+42,3.4733e+42,10.405
0.5,7,8,1e+51,-6.0,1,1.8164e+43,3.4051,1.0592,1.9755e+42,-5.1712e+40,1.246e+42,2.6095e+42,10.405
0.8,7,8,1e+51,-6.0,1,1.8164e+43,3.8461,1.1806,2.2882e+42,-5.1712e+40,1.246e+42,1.75e+42,10.405
0.1,8,8,1e+51,-6.0,1,1.8164e+43,4.3132,1.2943,2.4452e+42,-5.1712e+40,1.246e+42,1.1564e+42,10.405
0.3,8,8,1e+51,-6.0,1,1.8164e+43,4.8007,1.4004,2.3786e+42,-5.1712e+40,1.246e+42,8.6893e+41,10.405
0.5,8,8,1e+51,-6.0,1,1.8164e+43,5.3032,1.5001,2.3025e+42,-5.1712e+40,1.246e+42,6.5294e+41,10.405
0.1,9,8,1e+51,-6.0,1,1.1372e+43,4.9463,0.17562,-1.3053e+41,-3.763e+40,6.6591e+41,9.2498e+42,12.88
0.3,9,8,1e+51,-6.0,1,1.1372e+43,1.7952,0.30668,2.5263e+41,-3.763e+40,6.6591e+41,7.0493e+42,12.88
0.5,9,8,1e+51,-6.0,1,1.1372e+43,1.9571,0.4608,5.8871e+41,-3.763e+40,6.6591e+41,5.308e+42,12.88
0.8,9,8,1e+51,-6.0,1,1.1372e+43,2.2105,0.61056,8.3754e+41,-3.763e+40,6.6591e+41,4.0203e+42,12.88
0.1,10,8,1e+51,-6.0,1,1.1372e+43,2.5036,0.75899,1.0331e+42,-3.763e+40,6.6591e+41,3.0354e+42,12.88
0.3,10,8,1e+51,-6.0,1,1.1372e+43,2.8481,0.89605,1.1895e+42,-3.763e+40,6.6591e+41,2.2866e+42,12.88
0.5,10,8,1e+51,-6.0,1,1.1372e+43,3.2358,1.0234,1.3033e+42,-3.763e+40,6.6591e+41,1.7178e+42,12.88
0.8,10,8,1e+51,-6.0,1,1.1372e+43,3.6564,1.1421,1.4206e+42,-3.763e+40,6.6591e+41,1.2433e+42,12.88
0.1,7,10,1e+51,-6.0,1,1.1372e+43,4.1572,1.2229,1.5164e+42,-3.763e+40,6.6591e+41,8.9875e+41,12.88
0.3,7,10,1e+51,-6.0,1,1.1372e+43,4.6591,1.3041,1.5278e+42,-3.763e+40,6.6591e+41,6.7535e+41,12.88
0.5,7,10,1e+51,-6.0,1,1.1372e+43,5.1618,1.3847,1.514e+42,-3.763e+40,6.6591e+41,5.075e+41,12.88
0.1,8,10,1e+51,-6.0,1,8.1861e+42,7.478,0.12954,-8.6316e+40,-5.628e+39,4.107e+41,7.2261e+42,12.88
0.3,8,10,1e+51,-6.0,1,8.1861e+42,1.8516,0.21381,1.2295e+41,-5.628e+39,4.107e+41,5.9614e+42,12.88
0.5,8,10,1e+51,-6.0,1,8.1861e+42,1.8778,0.31432,2.6735e+41,-5.628e+39,4.107e+41,4.9476e+42,12.88
0.8,8,10,1e+51,-6.0,1,8.1861e+42,2.0263,0.41504,3.8327e+41,-5.628e+39,4.107e+41,4.1301e+42,12.88
0.1,9,10,1e+51,-6.0,1,8.1861e+42,2.1684,0.52503,4.7424e+41,-5.628e+39,4.107e+41,3.4437e+42,12.88
0.3,9,10,1e+51,-6.0,1,8.1861e+42,2.3288,0.627,5.7031e+41,-5.628e+39,4.107e+41,2.8721e+42,12.88
0.5,9,10,1e+51,-6.0,1,8.1861e+42,2.5267,0.72352,6.611e+41,-5.628e+39,4.107e+41,2.3951e+42,12.88
0.8,9,10,1e+51,-6.0,1,8.1861e+42,2.7541,0.81554,8.2378e+41,-5.628e+39,4.107e+41,1.9144e+42,12.88
0.1,10,10,1e+51,-6.0,1,8.1861e+42,2.9992,0.9057,9.4275e+41,-5.628e+39,4.107e+41,1.5277e+42,12.88
0.3,10,10,1e+51,-6.0,1,8.1861e+42,3.2639,0.99135,9.7407e+41,-5.628e+39,4.107e+41,1.2721e+42,12.88
0.5,10,10,1e+51,-6.0,1,8.1861e+42,3.5449,1.073,9.9706e+41,-5.628e+39,4.107e+41,1.0593e+42,12.88
0.8,10,10,1e+51,-6.0,1,8.1861e+42,3.839,1.1509,1.012e+42,-5.628e+39,4.107e+41,8.8204e+41,12.88
0.1,5,3,2e+51,-6.0,1,8.1861e+42,4.1296,1.2322,1.0139e+42,-5.628e+39,4.107e+41,7.3447e+41,12.88
0.5,5,3,2e+51,-6.0,1,9.9083e+43,1.4802,0.47267,-4.4718e+42,-1.4941e+41,2.1095e+42,6.8637e+43,35.155
0.8,5,3,2e+51,-6.0,1,9.9083e+43,1.8777,1.099,1.9357e+43,-1.4941e+41,2.1095e+42,1.4516e+43,35.155
0.1,5,6,2e+51,-6.0,1,9.9083e+43,3.2042,1.352,1.7735e+43,-1.4941e+41,2.1095e+42,6.7873e+42,35.155
0.3,5,6,2e+51,-6.0,1,9.9083e+43,4.6309,1.6019,1.4396e+43,-1.4941e+41,2.1095e+42,4.5232e+42,35.155
0.5,5,6,2e+51,-6.0,1,9.9083e+43,6.0799,1.8354,1.2276e+43,-1.4941e+41,2.1095e+42,3.0121e+42,35.155
0.8,5,6,2e+51,-6.0,1,9.9083e+43,7.5414,2.0505,1.078e+43,-1.4941e+41,2.1095e+42,2.0055e+42,35.155
0.1,7,6,2e+51,-6.0,1,9.9083e+43,9.0117,2.2492,9.634e+42,-1.4941e+41,2.1095e+42,1.3367e+42,35.155
0.3,7,6,2e+51,-6.0,1,9.9083e+43,10.489,2.4328,8.7093e+42,-1.4941e+41,2.1095e+42,8.9366e+41,35.155
0.5,7,6,2e+51,-6.0,1,9.9083e+43,11.972,2.604,7.9421e+42,-1.4941e+41,2.1095e+42,5.9502e+41,35.155
0.1,8,6,2e+51,-6.0,1,4.1966e+43,2.1413,0.25409,3.0523e+41,-3.2604e+41,2.1031e+42,2.8657e+43,15.355
0.3,8,6,2e+51,-6.0,1,4.1966e+43,1.9766,0.51208,2.2899e+42,-3.2604e+41,2.1031e+42,1.8008e+43,15.355
0.5,8,6,2e+51,-6.0,1,4.1966e+43,2.4185,0.76364,3.906e+42,-3.2604e+41,2.1031e+42,1.1029e+43,15.355
0.8,8,6,2e+51,-6.0,1,4.1966e+43,3.014,0.9894,4.8785e+42,-3.2604e+41,2.1031e+42,6.7041e+42,15.355
0.1,9,6,2e+51,-6.0,1,4.1966e+43,3.7069,1.1918,5.3342e+42,-3.2604e+41,2.1031e+42,4.0342e+42,15.355
0.3,9,6,2e+51,-6.0,1,4.1966e+43,4.4656,1.3718,5.4101e+42,-3.2604e+41,2.1031e+42,2.4278e+42,15.355
0.5,9,6,2e+51,-6.0,1,4.1966e+43,5.2652,1.5337,5.2668e+42,-3.2604e+41,2.1031e+42,1.461e+42,15.355
0.8,9,6,2e+51,-6.0,1,4.1966e+43,6.0909,1.6814,5.0429e+42,-3.2604e+41,2.1031e+42,8.4694e+41,15.355
0.1,10,6,2e+51,-6.0,1,4.1966e+43,6.9337,1.8176,4.7461e+42,-3.2604e+41,2.1031e+42,4.9024e+41,15.355
0.3,10,6,2e+51,-6.0,1,4.1966e+43,7.7882,1.9446,4.4179e+42,-3.2604e+41,2.1031e+42,2.9506e+41,15.355
0.5,10,6,2e+51,-6.0,1,4.1966e+43,8.6509,2.0637,4.1071e+42,-3.2604e+41,2.1031e+42,1.7758e+41,15.355
0.8,10,6,2e+51,-6.0,1,4.1966e+43,9.5195,2.1764,3.8207e+42,-3.2604e+41,2.1031e+42,1.0688e+41,15.355
0.1,7,8,2e+51,-6.0,1,4.1966e+43,10.394,2.2822,3.563e+42,-3.2604e+41,2.1031e+42,6.4326e+40,15.355
0.5,7,8,2e+51,-6.0,1,2.9291e+43,2.3337,0.19272,2.4214e+41,-5.6436e+40,1.2234e+42,2.2936e+43,15.85
0.8,7,8,2e+51,-6.0,1,2.9291e+43,1.9239,0.34368,1.2747e+42,-5.6436e+40,1.2234e+42,1.6785e+43,15.85
0.1,8,8,2e+51,-6.0,1,2.9291e+43,2.1793,0.5215,1.5937e+42,-5.6436e+40,1.2234e+42,1.2652e+43,15.85
0.3,8,8,2e+51,-6.0,1,2.9291e+43,2.4955,0.67883,2.9534e+42,-5.6436e+40,1.2234e+42,8.6652e+42,15.85
0.5,8,8,2e+51,-6.0,1,2.9291e+43,2.8861,0.82496,3.1878e+42,-5.6436e+40,1.2234e+42,6.5291e+42,15.85
0.8,8,8,2e+51,-6.0,1,2.9291e+43,3.3244,0.96167,3.3898e+42,-5.6436e+40,1.2234e+42,4.9062e+42,15.85
0.1,9,8,2e+51,-6.0,1,2.9291e+43,3.7933,1.0917,3.5128e+42,-5.6436e+40,1.2234e+42,3.6866e+42,15.85
0.3,9,8,2e+51,-6.0,1,2.9291e+43,4.2922,1.2128,3.5731e+42,-5.6436e+40,1.2234e+42,2.7701e+42,15.85
0.5,9,8,2e+51,-6.0,1,2.9291e+43,4.8138,1.326,3.5788e+42,-5.6436e+40,1.2234e+42,2.0815e+42,15.85
0.8,9,8,2e+51,-6.0,1,2.9291e+43,5.353,1.4322,3.5414e+42,-5.6436e+40,1.2234e+42,1.5641e+42,15.85
0.1,10,8,2e+51,-6.0,1,2.9291e+43,5.9051,1.5326,3.4714e+42,-5.6436e+40,1.2234e+42,1.1753e+42,15.85
0.3,10,8,2e+51,-6.0,1,2.9291e+43,6.4679,1.6274,3.4137e+42,-5.6436e+40,1.2234e+42,8.4845e+41,15.85
0.5,10,8,2e+51,-6.0,1,2.9291e+43,7.0389,1.7174,3.3243e+42,-5.6436e+40,1.2234e+42,6.1141e+41,15.85
0.1,7,10,2e+51,-6.0,1,1.8192e+43,4.464,0.11503,-6.1812e+40,-4.5889e+40,7.038e+41,1.5816e+43,13.375
0.3,7,10,2e+51,-6.0,1,1.8192e+43,1.7944,0.2107,2.9092e+41,-4.5889e+40,7.038e+41,1.3094e+43,13.375
0.5,7,10,2e+51,-6.0,1,1.8192e+43,1.9054,0.31308,5.7666e+41,-4.5889e+40,7.038e+41,1.089e+43,13.375
0.8,7,10,2e+51,-6.0,1,1.8192e+43,2.0414,0.41438,8.2331e+41,-4.5889e+40,7.038e+41,9.0992e+42,13.375
0.1,8,10,2e+51,-6.0,1,1.8192e+43,2.1716,0.52651,1.0296e+42,-4.5889e+40,7.038e+41,7.5734e+42,13.375
0.3,8,10,2e+51,-6.0,1,1.8192e+43,2.324,0.62961,1.2366e+42,-4.5889e+40,7.038e+41,6.3169e+42,13.375
0.5,8,10,2e+51,-6.0,1,1.8192e+43,2.5187,0.7268,1.4433e+42,-4.5889e+40,7.038e+41,5.2595e+42,13.375
0.8,8,10,2e+51,-6.0,1,1.8192e+43,2.7451,0.81926,1.8282e+42,-4.5889e+40,7.038e+41,4.1754e+42,13.375
0.1,9,10,2e+51,-6.0,1,1.8192e+43,2.9903,0.90986,2.1082e+42,-4.5889e+40,7.038e+41,3.3068e+42,13.375
0.3,9,10,2e+51,-6.0,1,1.8192e+43,3.2557,0.99583,2.169e+42,-4.5889e+40,7.038e+41,2.7535e+42,13.375
0.5,9,10,2e+51,-6.0,1,1.8192e+43,3.5376,1.0777,2.2131e+42,-4.5889e+40,7.038e+41,2.2929e+42,13.375
0.8,9,10,2e+51,-6.0,1,1.8192e+43,3.8328,1.1558,2.2408e+42,-4.5889e+40,7.038e+41,1.9093e+42,13.375
0.1,10,10,2e+51,-6.0,1,1.8192e+43,4.1379,1.231,2.2527e+42,-4.5889e+40,7.038e+41,1.5898e+42,13.375
0.3,10,10,2e+51,-6.0,1,1.8192e+43,4.4524,1.3029,2.2517e+42,-4.5889e+40,7.038e+41,1.3238e+42,13.375
0.8,10,10,2e+51,-6.0,1,1.6757e+43,2.654,0.17345,-1.662e+41,-5.9988e+40,4.2804e+41,1.3757e+43,24.76
0.1,5,3,3e+51,-6.0,1,1.6757e+43,1.471,0.66645,-1.8659e+42,-5.9988e+40,4.2804e+41,1.0695e+43,24.76
0.3,5,3,3e+51,-6.0,1,1.6757e+43,1.521,1.0719,3.702e+42,-5.9988e+40,4.2804e+41,2.2082e+42,24.76
0.5,5,3,3e+51,-6.0,1,1.6757e+43,2.1415,1.3655,4.1405e+42,-5.9988e+40,4.2804e+41,2.9265e+41,24.76
0.8,5,3,3e+51,-6.0,1,1.6757e+43,2.9003,1.6063,3.5066e+42,-5.9988e+40,4.2804e+41,3.9955e+40,24.76
0.1,5,6,3e+51,-6.0,1,1.6757e+43,3.7244,1.7627,2.7762e+42,-5.9988e+40,4.2804e+41,2.4769e+41,24.76
0.3,5,6,3e+51,-6.0,1,1.6757e+43,4.5663,1.9272,2.4481e+42,-5.9988e+40,4.2804e+41,1.6501e+41,24.76
0.5,5,6,3e+51,-6.0,1,1.6757e+43,5.4188,2.087,2.1834e+42,-5.9988e+40,4.2804e+41,1.0987e+41,24.76
0.1,7,6,3e+51,-6.0,1,7.1105e+43,1.9091,0.26133,8.684e+41,-5.5458e+41,4.1848e+42,4.7559e+43,12.385
0.3,7,6,3e+51,-6.0,1,7.1105e+43,2.0388,0.52705,4.2032e+42,-5.5458e+41,4.1848e+42,2.9433e+43,12.385
0.5,7,6,3e+51,-6.0,1,7.1105e+43,2.5213,0.77952,6.7346e+42,-5.5458e+41,4.1848e+42,1.7964e+43,12.385
0.8,7,6,3e+51,-6.0,1,7.1105e+43,3.151,1.0059,8.2762e+42,-5.5458e+41,4.1848e+42,1.0866e+43,12.385
0.1,8,6,3e+51,-6.0,1,7.1105e+43,3.8748,1.2094,8.9378e+42,-5.5458e+41,4.1848e+42,6.5389e+42,12.385
0.3,8,6,3e+51,-6.0,1,7.1105e+43,4.6639,1.3902,9.0112e+42,-5.5458e+41,4.1848e+42,3.9353e+42,12.385
0.5,8,6,3e+51,-6.0,1,7.1105e+43,5.4936,1.553,8.744e+42,-5.5458e+41,4.1848e+42,2.3683e+42,12.385
0.8,8,6,3e+51,-6.0,1,7.1105e+43,6.3492,1.7016,8.3657e+42,-5.5458e+41,4.1848e+42,1.3624e+42,12.385
0.1,9,6,3e+51,-6.0,1,7.1105e+43,7.2217,1.8386,7.8667e+42,-5.5458e+41,4.1848e+42,7.8199e+41,12.385
0.3,9,6,3e+51,-6.0,1,7.1105e+43,8.1058,1.9664,7.3136e+42,-5.5458e+41,4.1848e+42,4.7065e+41,12.385
0.5,9,6,3e+51,-6.0,1,7.1105e+43,8.9981,2.0863,6.7935e+42,-5.5458e+41,4.1848e+42,2.8327e+41,12.385
0.8,9,6,3e+51,-6.0,1,7.1105e+43,9.8963,2.1998,6.3166e+42,-5.5458e+41,4.1848e+42,1.7049e+41,12.385
0.1,10,6,3e+51,-6.0,1,7.1105e+43,10.799,2.3077,5.8855e+42,-5.5458e+41,4.1848e+42,1.0261e+41,12.385
0.3,10,6,3e+51,-6.0,1,7.1105e+43,11.705,2.4108,5.4986e+42,-5.5458e+41,4.1848e+42,6.1756e+40,12.385
0.8,10,6,3e+51,-6.0,1,5.5646e+43,1.953,0.2654,2.2849e+41,-3.3064e+41,3.0564e+42,3.8227e+43,13.87
0.1,7,8,3e+51,-6.0,1,5.5646e+43,2.2457,0.42291,4.3798e+42,-3.3064e+41,3.0564e+42,2.4492e+43,13.87
0.3,7,8,3e+51,-6.0,1,5.5646e+43,2.8499,0.57391,4.015e+42,-3.3064e+41,3.0564e+42,1.8862e+43,13.87
0.5,7,8,3e+51,-6.0,1,5.5646e+43,3.3617,0.72171,4.4396e+42,-3.3064e+41,3.0564e+42,1.4255e+43,13.87
0.8,7,8,3e+51,-6.0,1,5.5646e+43,3.8691,0.86388,4.9094e+42,-3.3064e+41,3.0564e+42,1.074e+43,13.87
0.1,8,8,3e+51,-6.0,1,5.5646e+43,4.3867,1.0032,5.2678e+42,-3.3064e+41,3.0564e+42,8.0702e+42,13.87
0.3,8,8,3e+51,-6.0,1,5.5646e+43,4.9437,1.1332,5.5121e+42,-3.3064e+41,3.0564e+42,6.064e+42,13.87
0.5,8,8,3e+51,-6.0,1,5.5646e+43,5.5333,1.2549,5.6435e+42,-3.3064e+41,3.0564e+42,4.5565e+42,13.87
0.8,8,8,3e+51,-6.0,1,5.5646e+43,6.1485,1.369,5.6784e+42,-3.3064e+41,3.0564e+42,3.4238e+42,13.87
0.1,9,8,3e+51,-6.0,1,5.5646e+43,6.7826,1.4766,5.7543e+42,-3.3064e+41,3.0564e+42,2.4544e+42,13.87
0.3,9,8,3e+51,-6.0,1,5.5646e+43,7.4329,1.5781,5.7158e+42,-3.3064e+41,3.0564e+42,1.7551e+42,13.87
0.5,9,8,3e+51,-6.0,1,5.5646e+43,8.0954,1.6741,5.534e+42,-3.3064e+41,3.0564e+42,1.3189e+42,13.87
0.1,10,8,3e+51,-6.0,1,3.1719e+43,3.0612,0.16031,-4.5054e+40,-1.0132e+41,2.6014e+42,2.5572e+43,7.93
0.3,10,8,3e+51,-6.0,1,3.1719e+43,1.7967,0.31034,8.1057e+41,-1.0132e+41,2.6014e+42,1.943e+43,7.93
0.5,10,8,3e+51,-6.0,1,3.1719e+43,1.9963,0.46702,1.6903e+42,-1.0132e+41,2.6014e+42,1.4613e+43,7.93
0.8,10,8,3e+51,-6.0,1,3.1719e+43,2.2551,0.61747,2.3782e+42,-1.0132e+41,2.6014e+42,1.1039e+43,7.93
0.1,8,10,3e+51,-6.0,1,3.1719e+43,2.7231,0.69448,3.4139e+42,-1.0132e+41,2.6014e+42,8.3158e+42,7.93
0.3,8,10,3e+51,-6.0,1,3.1719e+43,3.2016,0.77796,4.1022e+42,-1.0132e+41,2.6014e+42,6.2479e+42,7.93
0.5,8,10,3e+51,-6.0,1,3.1719e+43,3.6631,0.86375,3.7901e+42,-1.0132e+41,2.6014e+42,5.4235e+42,7.93
0.8,8,10,3e+51,-6.0,1,3.1719e+43,4.1102,0.94958,3.4207e+42,-1.0132e+41,2.6014e+42,4.8486e+42,7.93
0.1,9,10,3e+51,-6.0,1,3.1719e+43,4.5419,1.0367,3.1331e+42,-1.0132e+41,2.6014e+42,4.335e+42,7.93
0.3,9,10,3e+51,-6.0,1,3.1719e+43,4.9757,1.1211,2.9154e+42,-1.0132e+41,2.6014e+42,3.8793e+42,7.93
0.5,9,10,3e+51,-6.0,1,3.1719e+43,5.4142,1.2027,2.7901e+42,-1.0132e+41,2.6014e+42,3.4331e+42,7.93
0.8,9,10,3e+51,-6.0,1,3.1719e+43,5.8587,1.2814,2.8753e+42,-1.0132e+41,2.6014e+42,2.8587e+42,7.93
0.1,10,10,3e+51,-6.0,1,3.1719e+43,6.3078,1.3577,2.9299e+42,-1.0132e+41,2.6014e+42,2.3805e+42,7.93
0.3,10,10,3e+51,-6.0,1,3.1719e+43,6.7636,1.4312,2.9601e+42,-1.0132e+41,2.6014e+42,1.9822e+42,7.93
0.8,10,10,3e+51,-6.0,1,2.3583e+43,2.577,0.14893,-2.0381e+41,-6.3218e+40,6.0703e+41,1.984e+43,21.295
0.1,5,3,1e+52,-6.0,1,3.4806e+43,1.8448,0.61641,-2.4214e+42,-1.1569e+42,2.3731e+41,1.6495e+43,100.99
0.3,5,3,1e+52,-6.0,1,3.4806e+43,1.6616,1.0241,4.8134e+42,-1.1569e+42,2.3731e+41,4.6187e+42,100.99
0.5,5,3,1e+52,-6.0,1,3.4806e+43,2.2206,1.3156,6.4656e+42,-1.1569e+42,2.3731e+41,6.0921e+41,100.99
0.8,5,3,1e+52,-6.0,1,3.4806e+43,2.9481,1.5535,5.5784e+42,-1.1569e+42,2.3731e+41,8.1524e+40,100.99
0.1,7,3,1e+52,-6.0,1,3.4806e+43,3.7385,1.7594,4.7051e+42,-1.1569e+42,2.3731e+41,1.1507e+40,100.99
0.3,7,3,1e+52,-6.0,1,3.4806e+43,4.5591,1.9437,4.0409e+42,-1.1569e+42,2.3731e+41,1.913e+39,100.99
0.5,7,3,1e+52,-6.0,1,3.4806e+43,5.3964,2.1119,3.537e+42,-1.1569e+42,2.3731e+41,4.6887e+38,100.99
0.8,7,3,1e+52,-6.0,1,3.4806e+43,6.244,2.2677,3.1442e+42,-1.1569e+42,2.3731e+41,1.7196e+38,100.99
0.1,7,6,1e+52,-6.0,1,3.4806e+43,7.0989,2.4116,2.8313e+42,-1.1569e+42,2.3731e+41,4.6887e+38,100.99
0.3,7,6,1e+52,-6.0,1,3.4806e+43,7.9581,2.5483,2.573e+42,-1.1569e+42,2.3731e+41,1.913e+39,100.99
